"pitch_z" "intensity_z" "hrf_z" "alpha_z" "cpps_z" "vq_all" "pitch_int"
85.7973136352757 254.203923646031 49.6867120212628 11.3796954536383 190.923773876242 234.580118875358 343.35215342607
108.725584775577 252.023298585425 58.1447914459586 -0.505489223604854 234.73586834568 248.436904274186 358.757146827756
62.6699133822594 233.887110946789 76.3998732408982 -0.51318176872428 190.286012866532 222.793336169186 297.309194881645
143.009337444836 217.030505309815 67.6891061163969 3.70596512765496 176.880601645053 230.067621043655 365.652383186041
110.531592024578 212.294720719079 49.800485094047 -1.61849967332091 184.025681590588 199.023288953586 322.520905185756
59.4547577051526 231.051245442793 36.1118712612652 -0.413181971201084 168.40485444206 182.036925110476 291.674555031919
77.5994800187709 205.78133153131 50.7331118049487 -0.594199038004263 157.032070305699 176.249336871489 283.427074682083
59.3601509421596 234.03144022919 28.7846610279457 4.67300693359448 182.777178005732 196.551385601228 293.03750506194
70.716928709594 170.821045460975 47.8608531083264 0.731278489338365 153.23277570178 165.618620403516 247.155166284375
74.1263562675385 201.729536426721 28.1920833886352 4.60257280328551 140.005787877412 190.117178812322 273.240701634125
61.732113215714 164.43458189696 37.2018933944219 0.687378408198128 169.337640433635 181.876785365313 229.444963637907
66.4772917034115 221.737571630308 41.6157031572575 7.87173868491664 175.263013934522 225.608352178509 293.035398637302
73.4075100317232 209.517370712987 61.8838360818563 -1.45993469007135 176.841045356518 186.922463070181 283.504457063546
55.8794693381187 251.164802489626 58.1216273839746 4.99168469146571 203.777777127893 241.822048108526 306.692868474393
44.577987699452 180.51272547534 30.1500285955799 7.95011773476654 191.808400274864 220.613892920165 228.146124821488
83.2821926129627 221.885473602669 37.8988698028124 4.22095607887331 186.881964733365 211.346817162575 308.518403439512
85.3120256250113 237.638607616025 62.3094015341057 -0.0722819836637427 175.391706946456 210.76699379969 334.891628638063
101.297021236784 210.581067303149 74.3808472740839 4.566899478501 202.538209904146 243.869520389097 319.065196336738
113.45795713048 238.450345928463 42.1532040011252 2.67963963170223 170.886759849201 193.352055051667 343.173748780059
93.8751338701322 181.796759515403 70.9200045566049 4.38044188442109 162.998875659638 195.212213805291 287.572978602509
64.5909702728377 227.841419721442 37.4665500008296 4.15271021008539 191.08606104826 221.94194854602 293.92321601788
122.706216952766 208.155317533049 42.9017110558652 -0.963433827966583 163.210107165419 169.798233460617 334.022746749024
73.8667302318354 263.332864898176 70.7367564228953 -1.49432337484086 185.619987776736 218.918017472529 332.623163965108
65.9812028761125 197.482526668096 50.3363478736801 -0.585891948711833 160.344675317149 184.071085303782 265.697857217329
120.739029561068 215.92709742761 40.4485967765086 3.57061246914509 172.109111154925 207.477915848945 339.966768621522
65.5938262901946 252.67598174604 45.2527874261968 0.79726771373862 189.895059715753 210.836390620332 326.101725286805
103.788751649763 217.680824323489 43.3172027741484 3.33303513972442 179.953700641394 188.100421472648 319.410901020357
57.1899144847903 221.708449510851 45.5589838128835 0.952667917494182 163.99688263311 185.865564369929 285.489542251017
69.7488929230785 207.621059197936 23.4474109708872 13.9455091377804 167.615922225093 205.065454044887 275.257483606028
80.5614407514022 244.98950738965 43.7790622559851 1.86450667336157 186.116010391951 214.571030758447 326.787566765774
62.3379915278774 151.395632594048 49.0469527724063 3.88678512187835 135.792525581865 169.077128972814 218.995509597607
75.1919772101901 180.274673820093 51.0228837249515 4.35109303734316 162.370370175653 197.690031858418 261.32354756213
92.7738445947425 231.79601928003 85.1110563461625 1.01858900291973 186.444148320262 223.956379236076 333.71819648671
51.1780003369595 241.777294987768 46.626569791516 3.00103179051439 164.264658231827 193.820838735524 302.482709586297
90.0598045791103 218.841792554878 35.2207740163276 0.628465114484243 176.409457279084 222.364607091797 301.494981854263
58.6795944646656 253.057761490152 43.5589385457615 -1.18465213294439 198.517316966714 216.490701519327 310.654543077748
55.7166823009884 194.49105094153 35.0123326770754 16.9045111252408 127.049080832125 157.597283442035 248.578731553964
65.9013602677405 179.886330172615 46.0138963935296 3.1916015986526 139.043967975354 179.171422979314 251.696182433398
70.306558351419 206.646371113308 64.0509884890598 1.06596472707679 170.21682557841 220.491734173837 274.837268716938
96.914650261424 213.338197999213 38.724590763657 5.19311287052005 200.143335762868 228.586317872959 313.502962033996
109.384946451562 231.543161605545 43.8295971336838 4.44523919079347 200.477210153875 217.703135901469 340.946517668151
61.9375195178445 230.257642798506 38.8966915682695 -1.09363658956681 169.541819407865 179.572489063416 294.169208883681
111.858774439554 230.283705558931 36.3324883172963 4.81324923314605 167.794126868843 180.29086058093 341.870165729919
89.9075111551638 176.518025908505 54.684840622208 -0.827219948605489 141.055474274711 161.069968707605 272.781384633314
86.1797996736605 207.421038144351 47.4251718992482 0.0643949040286316 143.200666722303 157.631886426657 295.726769401034
102.341954908134 165.686628945498 43.3536189996776 -1.8487544274949 127.509251239905 153.16883739193 270.340246575677
93.5341085898981 215.28311547566 76.6690944460897 -1.88677514765004 155.067883528466 184.040640711813 309.854458587533
104.163344873527 249.849926259668 55.4861546261809 3.4131515247409 203.106153470939 247.099690468772 353.552326894475
68.8219625412985 190.724737674748 56.0604267478975 2.51947147726696 154.986322524045 178.332639770232 265.943392835065
98.9608754312048 184.847909718053 51.9734075560727 0.949501198777398 153.057973086105 180.499125223519 289.756817977647
86.0262655822462 208.025524686434 52.4805988060216 -1.81809494545541 146.555053742591 157.625099430868 295.589090813977
93.2879336487304 199.234824878257 63.3198818991623 6.18254474871719 164.833885469096 189.716974648004 296.780244935947
